credit_id,client_id,amount,duration,status,collateral_type,collateral_value,collateral_ratio,name,age,job,city,is_legal,base_pd,lgd,reserves_for_bank
CR_873,167,1000.0,60,Default,Real Estate,641.02,64.102,Client_167,37,Director,Stuttgart,True,0.01,0.2,2.0
CR_874,84,1000.0,60,Closed,Car,909.51,90.951,Client_84,59,Sportsman,Dunningen,True,0.08,0.4,32.0
CR_875,840,50000.0,6,Default,Real Estate,45607.66,91.21532,Client_840,71,Engineer,Rottweil,True,0.03,0.2,300.0
CR_876,614,5000.0,6,Active,Car,0.0,0.0,Client_614,58,Student,Schramberg,True,0.25,0.4,500.0
CR_877,782,5000.0,24,Default,Car,7162.63,143.2526,Client_782,65,Sportsman,Offenburg,True,0.08,0.4,160.0
CR_878,358,5000.0,60,Active,Car,0.0,0.0,Client_358,45,Driver,Sulgen,True,0.12,0.4,240.0
CR_879,788,10000.0,60,Active,Deposit,10320.62,103.2062,Client_788,16,Seller,Frankfurt,False,0.072,0.2,144.0
CR_880,714,5000.0,60,Default,Nothing,0.0,0.0,Client_714,55,Student,Stuttgart,True,0.25,0.8,1000.0
CR_881,665,500.0,6,Default,Car,471.67,94.334,Client_665,23,Pensioner,Vs,True,0.08,0.4,16.0
CR_882,407,5000.0,12,Default,Car,6401.13,128.0226,Client_407,21,Police worker,Bratslaw,True,0.04,0.4,80.0
CR_883,259,50000.0,24,Default,Deposit,60620.16,121.24032,Client_259,18,IT Specialist,Hardt,True,0.02,0.2,200.0
CR_884,143,25000.0,6,Closed,Real Estate,23361.65,93.4466,Client_143,53,Student,Tuttlingen,True,0.25,0.2,1250.0
CR_885,134,1000.0,36,Default,Car,1442.27,144.227,Client_134,16,Director,Tuttlingen,False,0.012,0.4,4.800000000000001
CR_886,200,50000.0,6,Active,Car,30241.84,60.48367999999999,Client_200,72,Brewer,Munich,True,0.04,0.4,800.0
CR_887,913,500.0,12,Active,Real Estate,534.47,106.894,Client_913,37,Sportsman,Hamburg,True,0.08,0.2,8.0
CR_888,600,5000.0,6,Active,Nothing,0.0,0.0,Client_600,55,IT Specialist,Frankfurt,True,0.02,0.8,80.0
CR_889,444,1000.0,12,Closed,Real Estate,1044.7,104.47,Client_444,24,Seller,Rottweil,True,0.06,0.2,12.0
CR_890,14,50000.0,12,Default,Real Estate,31657.9,63.3158,Client_14,70,Pensioner,Hardt,True,0.08,0.2,800.0
CR_891,577,10000.0,24,Active,Real Estate,8607.08,86.0708,Client_577,61,Engineer,Vs,True,0.03,0.2,60.0
CR_892,313,50000.0,24,Closed,Nothing,0.0,0.0,Client_313,35,Brewer,Hamburg,True,0.04,0.8,1600.0
CR_893,393,5000.0,60,Active,Car,0.0,0.0,Client_393,61,Driver,Hamburg,True,0.12,0.4,240.0
CR_894,753,5000.0,60,Default,Real Estate,2905.82,58.1164,Client_753,74,Pensioner,Sulgen,True,0.08,0.2,80.0
CR_895,553,5000.0,6,Active,Nothing,0.0,0.0,Client_553,41,Police worker,Dunningen,True,0.04,0.8,160.0
CR_896,498,10000.0,36,Closed,Real Estate,9908.03,99.0803,Client_498,48,Engineer,Tuttlingen,True,0.03,0.2,60.0
CR_897,682,5000.0,12,Default,Nothing,0.0,0.0,Client_682,72,Pensioner,Munich,True,0.08,0.8,320.0
CR_898,681,10000.0,6,Default,Nothing,0.0,0.0,Client_681,24,Police worker,Rottweil,True,0.04,0.8,320.0
CR_899,857,500.0,36,Default,Real Estate,646.01,129.202,Client_857,75,Pensioner,Vs,True,0.08,0.2,8.0
CR_900,286,1000.0,60,Active,Nothing,0.0,0.0,Client_286,33,Driver,Hardt,True,0.12,0.8,96.0
CR_901,726,5000.0,60,Default,Deposit,0.0,0.0,Client_726,18,Sportsman,Hamburg,True,0.08,0.2,80.0
CR_902,611,500.0,6,Default,Car,413.84,82.768,Client_611,40,Pensioner,Munich,True,0.08,0.4,16.0
CR_903,905,1000.0,24,Active,Real Estate,506.47,50.647,Client_905,59,Director,Berlin,True,0.01,0.2,2.0
CR_904,372,25000.0,6,Default,Deposit,27577.16,110.30864,Client_372,17,Seller,Baden-Baden,False,0.072,0.2,360.0
CR_905,513,10000.0,12,Active,Real Estate,5014.39,50.14390000000001,Client_513,67,Police worker,Hamburg,True,0.04,0.2,80.0
CR_906,22,500.0,36,Closed,Nothing,0.0,0.0,Client_22,62,Pensioner,Munich,True,0.08,0.8,32.0
CR_907,879,1000.0,12,Default,Real Estate,688.69,68.869,Client_879,49,Seller,Berlin,True,0.06,0.2,12.0
CR_908,171,5000.0,12,Active,Nothing,0.0,0.0,Client_171,31,Driver,Frankfurt,True,0.12,0.8,480.0
CR_909,168,5000.0,24,Default,Deposit,6755.42,135.1084,Client_168,54,Manager,Bratslaw,True,0.05,0.2,50.00000000000001
CR_910,192,10000.0,12,Active,Real Estate,5665.1,56.65100000000001,Client_192,32,IT Specialist,Dunningen,True,0.02,0.2,40.0
CR_911,992,50000.0,6,Closed,Car,67563.59,135.12717999999998,Client_992,56,IT Specialist,Offenburg,True,0.02,0.4,400.0
CR_912,475,10000.0,24,Default,Real Estate,13878.85,138.7885,Client_475,31,Police worker,Stuttgart,True,0.04,0.2,80.0
CR_913,345,10000.0,6,Active,Car,9198.96,91.9896,Client_345,71,Pensioner,Dunningen,True,0.08,0.4,320.0
CR_914,35,5000.0,12,Active,Real Estate,4710.43,94.2086,Client_35,42,Unemployed,Hardt,True,0.3,0.2,300.0
CR_915,201,5000.0,6,Active,Deposit,4190.04,83.8008,Client_201,52,Manager,Bratslaw,True,0.05,0.2,50.00000000000001
CR_916,213,10000.0,60,Default,Car,11387.5,113.875,Client_213,58,Brewer,Dunningen,True,0.04,0.4,160.0
CR_917,820,25000.0,12,Closed,Car,19240.51,76.96204,Client_820,70,Sportsman,Schramberg,True,0.08,0.4,800.0
CR_918,156,5000.0,36,Active,Car,0.0,0.0,Client_156,22,Seller,Berlin,True,0.06,0.4,120.0
CR_919,520,25000.0,12,Active,Deposit,26806.13,107.22452,Client_520,50,Police worker,Hamburg,True,0.04,0.2,200.0
CR_920,671,500.0,12,Closed,Deposit,288.57,57.714,Client_671,47,Unemployed,Vs,True,0.3,0.2,30.0
CR_921,395,25000.0,36,Default,Nothing,0.0,0.0,Client_395,69,Unemployed,Offenburg,True,0.3,0.8,6000.0
CR_922,194,1000.0,6,Default,Car,1068.82,106.882,Client_194,67,Director,Sulgen,True,0.01,0.4,4.0
CR_923,670,10000.0,60,Default,Car,5884.84,58.8484,Client_670,34,Seller,Frankfurt,True,0.06,0.4,240.0
CR_924,181,1000.0,36,Default,Car,1282.74,128.274,Client_181,44,Driver,Stuttgart,True,0.12,0.4,48.0
CR_925,621,25000.0,36,Closed,Car,30953.43,123.81372,Client_621,36,Director,Schramberg,True,0.01,0.4,100.0
CR_926,522,5000.0,60,Active,Nothing,0.0,0.0,Client_522,37,Director,Sulgen,True,0.01,0.8,40.0
CR_927,679,50000.0,36,Active,Nothing,0.0,0.0,Client_679,28,Student,Baden-Baden,True,0.25,0.8,10000.0
CR_928,552,500.0,6,Default,Nothing,0.0,0.0,Client_552,58,Driver,Frankfurt,True,0.12,0.8,48.0
CR_929,852,500.0,12,Closed,Car,403.29,80.658,Client_852,58,IT Specialist,Vs,True,0.02,0.4,4.0
CR_930,937,25000.0,60,Active,Deposit,20584.47,82.33788000000001,Client_937,41,Security,Frankfurt,True,0.09,0.2,449.99999999999994
CR_931,329,500.0,24,Default,Car,400.54,80.108,Client_329,28,Student,Tuttlingen,True,0.25,0.4,50.0
CR_932,257,500.0,12,Default,Deposit,681.72,136.344,Client_257,60,Unemployed,Baden-Baden,True,0.3,0.2,30.0
CR_933,781,500.0,6,Closed,Deposit,637.69,127.538,Client_781,35,Security,Munich,True,0.09,0.2,9.0
CR_934,312,500.0,36,Active,Deposit,688.76,137.752,Client_312,32,Sportsman,Berlin,True,0.08,0.2,8.0
CR_935,512,10000.0,24,Closed,Deposit,10933.26,109.3326,Client_512,68,Police worker,Dunningen,True,0.04,0.2,80.0
CR_936,558,1000.0,60,Default,Deposit,1480.69,148.06900000000002,Client_558,45,Police worker,Stuttgart,True,0.04,0.2,8.0
CR_937,955,5000.0,24,Active,Nothing,0.0,0.0,Client_955,54,Student,Hamburg,True,0.25,0.8,1000.0
CR_938,41,25000.0,24,Default,Nothing,0.0,0.0,Client_41,59,Unemployed,Bratslaw,True,0.3,0.8,6000.0
CR_939,249,1000.0,12,Active,Deposit,568.4,56.84,Client_249,74,Manager,Hamburg,True,0.05,0.2,10.000000000000002
CR_940,113,10000.0,24,Closed,Nothing,0.0,0.0,Client_113,20,Director,Sulgen,True,0.01,0.8,80.0
CR_941,418,5000.0,36,Closed,Nothing,0.0,0.0,Client_418,26,Police worker,Hardt,True,0.04,0.8,160.0
CR_942,368,25000.0,6,Default,Nothing,0.0,0.0,Client_368,37,Director,Tuttlingen,True,0.01,0.8,200.0
CR_943,616,5000.0,12,Closed,Nothing,0.0,0.0,Client_616,30,Pensioner,Berlin,True,0.08,0.8,320.0
CR_944,454,5000.0,36,Closed,Car,0.0,0.0,Client_454,53,Brewer,Hardt,True,0.04,0.4,80.0
CR_945,134,25000.0,60,Default,Real Estate,19348.46,77.39384,Client_134,16,Director,Tuttlingen,False,0.012,0.2,60.00000000000001
CR_946,38,10000.0,12,Active,Car,13183.86,131.8386,Client_38,71,Security,Bratslaw,True,0.09,0.4,360.0
CR_947,143,500.0,12,Closed,Real Estate,377.09,75.41799999999999,Client_143,53,Student,Tuttlingen,True,0.25,0.2,25.0
CR_948,907,10000.0,60,Active,Car,13607.98,136.0798,Client_907,61,Unemployed,Offenburg,True,0.3,0.4,1200.0
CR_949,369,500.0,60,Active,Nothing,0.0,0.0,Client_369,64,Police worker,Sulgen,True,0.04,0.8,16.0
CR_950,580,5000.0,24,Closed,Nothing,0.0,0.0,Client_580,30,Driver,Baden-Baden,True,0.12,0.8,480.0
CR_951,105,10000.0,6,Closed,Nothing,0.0,0.0,Client_105,53,Security,Frankfurt,True,0.09,0.8,720.0
CR_952,212,10000.0,12,Closed,Nothing,0.0,0.0,Client_212,72,Pensioner,Frankfurt,True,0.08,0.8,640.0
CR_953,75,5000.0,60,Closed,Real Estate,5046.62,100.9324,Client_75,49,Engineer,Offenburg,True,0.03,0.2,30.0
CR_954,102,25000.0,60,Active,Deposit,34926.32,139.70528,Client_102,16,Security,Frankfurt,False,0.108,0.2,540.0
CR_955,968,500.0,36,Default,Car,507.1,101.42,Client_968,21,Driver,Schramberg,True,0.12,0.4,24.0
CR_956,842,500.0,60,Closed,Car,472.97,94.594,Client_842,50,Director,Bratslaw,True,0.01,0.4,2.0
CR_957,178,10000.0,36,Default,Deposit,8983.26,89.83260000000001,Client_178,74,Director,Dunningen,True,0.01,0.2,20.0
CR_958,524,1000.0,12,Closed,Nothing,0.0,0.0,Client_524,48,Teacher,Vs,True,0.02,0.8,16.0
CR_959,342,10000.0,60,Closed,Nothing,0.0,0.0,Client_342,54,Police worker,Baden-Baden,True,0.04,0.8,320.0
CR_960,586,25000.0,36,Default,Deposit,36147.4,144.58960000000002,Client_586,38,Brewer,Frankfurt,True,0.04,0.2,200.0
CR_961,718,10000.0,12,Closed,Deposit,12584.65,125.8465,Client_718,57,Driver,Frankfurt,True,0.12,0.2,240.0
CR_962,545,50000.0,6,Active,Deposit,44111.95,88.2239,Client_545,59,Driver,Dunningen,True,0.12,0.2,1200.0
CR_963,660,5000.0,36,Closed,Real Estate,0.0,0.0,Client_660,24,Director,Schramberg,True,0.01,0.2,10.0
CR_964,633,50000.0,6,Closed,Car,58543.43,117.08686,Client_633,44,Driver,Bratslaw,True,0.12,0.4,2400.0
CR_965,351,500.0,6,Closed,Deposit,607.89,121.578,Client_351,46,Manager,Hamburg,True,0.05,0.2,5.000000000000001
CR_966,791,10000.0,60,Default,Deposit,10170.18,101.7018,Client_791,40,Driver,Munich,True,0.12,0.2,240.0
CR_967,588,25000.0,36,Default,Nothing,0.0,0.0,Client_588,41,Director,Hamburg,True,0.01,0.8,200.0
CR_968,131,1000.0,24,Closed,Deposit,1116.09,111.609,Client_131,72,Unemployed,Rottweil,True,0.3,0.2,60.0
CR_969,65,5000.0,6,Active,Nothing,0.0,0.0,Client_65,73,Director,Frankfurt,True,0.01,0.8,40.0
CR_970,494,50000.0,12,Active,Real Estate,53257.45,106.51489999999998,Client_494,20,IT Specialist,Sulgen,True,0.02,0.2,200.0
CR_971,89,50000.0,36,Default,Real Estate,45192.33,90.38466,Client_89,52,Pensioner,Frankfurt,True,0.08,0.2,800.0
CR_972,507,5000.0,12,Closed,Real Estate,2599.76,51.99520000000001,Client_507,39,Director,Bratslaw,True,0.01,0.2,10.0
CR_973,384,10000.0,60,Closed,Real Estate,11935.21,119.35209999999998,Client_384,70,Pensioner,Hardt,True,0.08,0.2,160.0
CR_974,409,10000.0,6,Closed,Deposit,10023.34,100.2334,Client_409,18,Brewer,Hamburg,True,0.04,0.2,80.0
CR_975,652,5000.0,60,Closed,Nothing,0.0,0.0,Client_652,59,Seller,Offenburg,True,0.06,0.8,240.0
CR_976,957,1000.0,24,Default,Nothing,0.0,0.0,Client_957,17,Brewer,Frankfurt,False,0.048,0.8,38.400000000000006
CR_977,547,1000.0,24,Default,Real Estate,1448.36,144.83599999999998,Client_547,50,Sportsman,Frankfurt,True,0.08,0.2,16.0
CR_978,867,1000.0,36,Active,Car,830.54,83.05399999999999,Client_867,54,Manager,Hamburg,True,0.05,0.4,20.000000000000004
CR_979,803,5000.0,12,Closed,Real Estate,4235.19,84.7038,Client_803,39,Seller,Tuttlingen,True,0.06,0.2,60.0
CR_980,53,25000.0,36,Default,Car,34544.67,138.17868,Client_53,42,Driver,Dunningen,True,0.12,0.4,1200.0
CR_981,509,25000.0,6,Closed,Deposit,19132.78,76.53112,Client_509,55,Police worker,Dunningen,True,0.04,0.2,200.0
CR_982,474,50000.0,12,Active,Real Estate,37105.35,74.2107,Client_474,74,Director,Sulgen,True,0.01,0.2,100.0
CR_983,45,1000.0,60,Closed,Nothing,0.0,0.0,Client_45,44,Sportsman,Stuttgart,True,0.08,0.8,64.0
CR_984,201,25000.0,36,Default,Real Estate,37041.72,148.16688,Client_201,52,Manager,Bratslaw,True,0.05,0.2,250.00000000000006
CR_985,930,10000.0,60,Active,Deposit,11022.89,110.22889999999998,Client_930,75,Director,Stuttgart,True,0.01,0.2,20.0
CR_986,977,500.0,24,Active,Real Estate,532.3,106.46,Client_977,65,IT Specialist,Sulgen,True,0.02,0.2,2.0
CR_987,815,25000.0,6,Closed,Deposit,25614.76,102.45904,Client_815,46,IT Specialist,Stuttgart,True,0.02,0.2,100.0
CR_988,244,25000.0,60,Closed,Car,21308.5,85.234,Client_244,19,Driver,Frankfurt,True,0.12,0.4,1200.0
CR_989,590,25000.0,60,Default,Nothing,0.0,0.0,Client_590,50,Brewer,Baden-Baden,True,0.04,0.8,800.0
CR_990,712,10000.0,6,Closed,Car,13135.67,131.3567,Client_712,42,Teacher,Munich,True,0.02,0.4,80.0
CR_991,250,5000.0,36,Active,Car,4156.16,83.1232,Client_250,20,Brewer,Hardt,True,0.04,0.4,80.0
CR_992,703,5000.0,36,Closed,Deposit,0.0,0.0,Client_703,39,Driver,Frankfurt,True,0.12,0.2,120.0
CR_993,683,25000.0,36,Active,Real Estate,26288.11,105.15243999999998,Client_683,60,Driver,Frankfurt,True,0.12,0.2,600.0
CR_994,107,25000.0,60,Closed,Nothing,0.0,0.0,Client_107,58,Brewer,Tuttlingen,True,0.04,0.8,800.0
CR_995,447,5000.0,6,Active,Car,6492.36,129.8472,Client_447,39,Brewer,Munich,True,0.04,0.4,80.0
CR_996,3,1000.0,6,Closed,Car,1320.57,132.05700000000002,Client_3,42,Security,Frankfurt,True,0.09,0.4,36.0
CR_997,922,1000.0,6,Default,Car,538.4,53.84,Client_922,22,Manager,Dunningen,True,0.05,0.4,20.000000000000004
CR_998,365,25000.0,24,Closed,Nothing,0.0,0.0,Client_365,32,Student,Hamburg,True,0.25,0.8,5000.0
CR_999,640,1000.0,36,Default,Car,750.56,75.05599999999998,Client_640,25,Sportsman,Munich,True,0.08,0.4,32.0
CR_1000,468,5000.0,60,Default,Car,4779.27,95.5854,Client_468,38,Manager,Berlin,True,0.05,0.4,100.00000000000001
CR_1001,131,10000.0,6,Closed,Car,8311.2,83.11200000000001,Client_131,72,Unemployed,Rottweil,True,0.3,0.4,1200.0
CR_1002,315,50000.0,24,Closed,Deposit,57845.28,115.69056,Client_315,36,Seller,Frankfurt,True,0.06,0.2,600.0
CR_1003,946,50000.0,6,Closed,Car,64109.95,128.2199,Client_946,51,Security,Hardt,True,0.09,0.4,1799.9999999999998
CR_1004,478,1000.0,60,Closed,Car,750.09,75.009,Client_478,59,Pensioner,Offenburg,True,0.08,0.4,32.0
CR_1005,652,50000.0,24,Default,Deposit,32626.71,65.25341999999999,Client_652,59,Seller,Offenburg,True,0.06,0.2,600.0
CR_1006,920,500.0,36,Default,Real Estate,618.92,123.78399999999998,Client_920,57,Unemployed,Bratslaw,True,0.3,0.2,30.0
CR_1007,217,50000.0,60,Default,Nothing,0.0,0.0,Client_217,25,Sportsman,Dunningen,True,0.08,0.8,3200.0
CR_1008,394,5000.0,36,Closed,Nothing,0.0,0.0,Client_394,56,Security,Bratslaw,True,0.09,0.8,360.0
CR_1009,168,5000.0,36,Closed,Car,0.0,0.0,Client_168,54,Manager,Bratslaw,True,0.05,0.4,100.00000000000001
CR_1010,129,500.0,24,Default,Car,626.94,125.388,Client_129,43,Sportsman,Hamburg,True,0.08,0.4,16.0
CR_1011,315,1000.0,6,Closed,Nothing,0.0,0.0,Client_315,36,Seller,Frankfurt,True,0.06,0.8,48.0
CR_1012,298,5000.0,36,Default,Real Estate,0.0,0.0,Client_298,46,Brewer,Schramberg,True,0.04,0.2,40.0
CR_1013,575,5000.0,6,Active,Real Estate,5410.52,108.21040000000002,Client_575,42,Police worker,Hardt,True,0.04,0.2,40.0
CR_1014,871,500.0,36,Closed,Deposit,449.12,89.824,Client_871,43,Seller,Rottweil,True,0.06,0.2,6.0
CR_1015,329,5000.0,36,Default,Deposit,3537.31,70.7462,Client_329,28,Student,Tuttlingen,True,0.25,0.2,250.0
CR_1016,617,10000.0,36,Active,Car,7343.51,73.43509999999999,Client_617,50,Student,Rottweil,True,0.25,0.4,1000.0
CR_1017,681,500.0,24,Closed,Real Estate,697.79,139.558,Client_681,24,Police worker,Rottweil,True,0.04,0.2,4.0
CR_1018,617,500.0,12,Closed,Nothing,0.0,0.0,Client_617,50,Student,Rottweil,True,0.25,0.8,100.0
CR_1019,43,500.0,36,Closed,Real Estate,675.67,135.134,Client_43,54,Pensioner,Vs,True,0.08,0.2,8.0
CR_1020,114,1000.0,6,Active,Deposit,553.78,55.37799999999999,Client_114,70,Police worker,Offenburg,True,0.04,0.2,8.0
CR_1021,384,500.0,24,Closed,Nothing,0.0,0.0,Client_384,70,Pensioner,Hardt,True,0.08,0.8,32.0
CR_1022,755,500.0,60,Active,Car,478.42,95.684,Client_755,42,Teacher,Hardt,True,0.02,0.4,4.0
CR_1023,973,10000.0,60,Closed,Nothing,0.0,0.0,Client_973,52,Police worker,Stuttgart,True,0.04,0.8,320.0
CR_1024,434,25000.0,24,Active,Nothing,0.0,0.0,Client_434,28,Director,Berlin,True,0.01,0.8,200.0
CR_1025,389,1000.0,24,Active,Car,1001.01,100.101,Client_389,34,IT Specialist,Frankfurt,True,0.02,0.4,8.0
CR_1026,519,10000.0,6,Closed,Car,8183.26,81.8326,Client_519,23,Brewer,Hamburg,True,0.04,0.4,160.0
CR_1027,829,500.0,36,Closed,Car,709.34,141.86800000000002,Client_829,56,IT Specialist,Bratslaw,True,0.02,0.4,4.0
CR_1028,505,500.0,60,Closed,Nothing,0.0,0.0,Client_505,38,Security,Dunningen,True,0.09,0.8,36.0
CR_1029,763,500.0,36,Active,Real Estate,679.9,135.98,Client_763,72,Pensioner,Stuttgart,True,0.08,0.2,8.0
CR_1030,685,500.0,12,Default,Real Estate,414.17,82.834,Client_685,32,Director,Hardt,True,0.01,0.2,1.0
CR_1031,141,5000.0,36,Default,Nothing,0.0,0.0,Client_141,20,Director,Schramberg,True,0.01,0.8,40.0
CR_1032,974,25000.0,60,Default,Deposit,21810.91,87.24364,Client_974,17,Security,Stuttgart,False,0.108,0.2,540.0
CR_1033,189,25000.0,6,Closed,Real Estate,26334.64,105.33856,Client_189,43,Teacher,Baden-Baden,True,0.02,0.2,100.0
CR_1034,115,10000.0,60,Default,Deposit,7302.78,73.0278,Client_115,49,Teacher,Offenburg,True,0.02,0.2,40.0
CR_1035,452,5000.0,12,Closed,Real Estate,6756.36,135.12720000000002,Client_452,62,Unemployed,Frankfurt,True,0.3,0.2,300.0
CR_1036,683,50000.0,36,Default,Nothing,0.0,0.0,Client_683,60,Driver,Frankfurt,True,0.12,0.8,4800.0
CR_1037,256,25000.0,36,Closed,Nothing,0.0,0.0,Client_256,67,Driver,Hardt,True,0.12,0.8,2400.0
CR_1038,267,5000.0,60,Default,Car,2884.08,57.6816,Client_267,64,Police worker,Offenburg,True,0.04,0.4,80.0
CR_1039,297,5000.0,6,Active,Real Estate,0.0,0.0,Client_297,69,Student,Vs,True,0.25,0.2,250.0
CR_1040,494,10000.0,12,Closed,Real Estate,11524.08,115.2408,Client_494,20,IT Specialist,Sulgen,True,0.02,0.2,40.0
CR_1041,63,500.0,24,Default,Deposit,375.14,75.02799999999999,Client_63,25,Engineer,Munich,True,0.03,0.2,3.0
CR_1042,613,5000.0,12,Closed,Real Estate,3414.44,68.28880000000001,Client_613,47,Director,Tuttlingen,True,0.01,0.2,10.0
CR_1043,591,500.0,6,Active,Deposit,493.41,98.682,Client_591,35,IT Specialist,Berlin,True,0.02,0.2,2.0
CR_1044,620,1000.0,12,Closed,Car,1113.87,111.387,Client_620,21,Director,Rottweil,True,0.01,0.4,4.0
CR_1045,236,5000.0,12,Default,Car,0.0,0.0,Client_236,52,Seller,Hardt,True,0.06,0.4,120.0
CR_1046,721,500.0,6,Default,Deposit,611.12,122.224,Client_721,17,Student,Sulgen,False,0.3,0.2,30.0
CR_1047,580,5000.0,36,Active,Deposit,3011.28,60.2256,Client_580,30,Driver,Baden-Baden,True,0.12,0.2,120.0
CR_1048,588,10000.0,12,Closed,Deposit,11508.93,115.0893,Client_588,41,Director,Hamburg,True,0.01,0.2,20.0
CR_1049,654,10000.0,6,Closed,Nothing,0.0,0.0,Client_654,70,Director,Berlin,True,0.01,0.8,80.0
CR_1050,943,1000.0,6,Closed,Deposit,523.88,52.388,Client_943,69,Unemployed,Hamburg,True,0.3,0.2,60.0
CR_1051,791,1000.0,12,Closed,Real Estate,557.16,55.716,Client_791,40,Driver,Munich,True,0.12,0.2,24.0
CR_1052,516,50000.0,24,Closed,Nothing,0.0,0.0,Client_516,68,Pensioner,Berlin,True,0.08,0.8,3200.0
CR_1053,631,10000.0,6,Default,Car,11548.06,115.4806,Client_631,41,Director,Dunningen,True,0.01,0.4,40.0
CR_1054,372,5000.0,24,Active,Car,4609.36,92.1872,Client_372,17,Seller,Baden-Baden,False,0.072,0.4,144.0
CR_1055,844,500.0,6,Active,Car,453.96,90.792,Client_844,19,Unemployed,Offenburg,True,0.3,0.4,60.0
CR_1056,940,1000.0,6,Active,Real Estate,1428.71,142.871,Client_940,42,Director,Munich,True,0.01,0.2,2.0
CR_1057,364,25000.0,60,Active,Nothing,0.0,0.0,Client_364,58,Brewer,Hardt,True,0.04,0.8,800.0
CR_1058,942,25000.0,60,Closed,Car,13870.49,55.48196,Client_942,34,Director,Frankfurt,True,0.01,0.4,100.0
CR_1059,670,10000.0,60,Closed,Deposit,10628.12,106.2812,Client_670,34,Seller,Frankfurt,True,0.06,0.2,120.0
CR_1060,276,50000.0,6,Closed,Nothing,0.0,0.0,Client_276,43,Unemployed,Frankfurt,True,0.3,0.8,12000.0
CR_1061,830,25000.0,24,Closed,Car,14037.2,56.1488,Client_830,67,Director,Dunningen,True,0.01,0.4,100.0
CR_1062,943,1000.0,36,Active,Deposit,1438.69,143.869,Client_943,69,Unemployed,Hamburg,True,0.3,0.2,60.0
CR_1063,485,500.0,12,Closed,Nothing,0.0,0.0,Client_485,64,Unemployed,Tuttlingen,True,0.3,0.8,120.0
CR_1064,504,5000.0,6,Default,Car,0.0,0.0,Client_504,65,Engineer,Schramberg,True,0.03,0.4,60.0
CR_1065,677,5000.0,12,Default,Car,2826.35,56.527,Client_677,30,Director,Rottweil,True,0.01,0.4,20.0
CR_1066,153,50000.0,24,Active,Real Estate,32848.64,65.69728,Client_153,45,IT Specialist,Frankfurt,True,0.02,0.2,200.0
CR_1067,134,50000.0,24,Default,Real Estate,47456.63,94.91326,Client_134,16,Director,Tuttlingen,False,0.012,0.2,120.00000000000001
CR_1068,583,25000.0,60,Default,Deposit,36500.05,146.0002,Client_583,63,IT Specialist,Offenburg,True,0.02,0.2,100.0
CR_1069,906,10000.0,6,Active,Nothing,0.0,0.0,Client_906,45,Unemployed,Hardt,True,0.3,0.8,2400.0
CR_1070,763,25000.0,60,Closed,Car,17841.95,71.3678,Client_763,72,Pensioner,Stuttgart,True,0.08,0.4,800.0
CR_1071,797,25000.0,36,Active,Car,22330.1,89.32039999999999,Client_797,69,Security,Baden-Baden,True,0.09,0.4,899.9999999999999
CR_1072,743,10000.0,60,Default,Deposit,11864.08,118.64079999999998,Client_743,36,Seller,Frankfurt,True,0.06,0.2,120.0
CR_1073,238,5000.0,12,Closed,Car,0.0,0.0,Client_238,36,Unemployed,Schramberg,True,0.3,0.4,600.0
CR_1074,387,1000.0,36,Closed,Real Estate,695.7,69.57000000000001,Client_387,61,Police worker,Frankfurt,True,0.04,0.2,8.0
CR_1075,280,500.0,24,Closed,Deposit,367.38,73.476,Client_280,44,Unemployed,Frankfurt,True,0.3,0.2,30.0
CR_1076,99,10000.0,24,Default,Nothing,0.0,0.0,Client_99,64,Brewer,Baden-Baden,True,0.04,0.8,320.0
CR_1077,796,10000.0,60,Closed,Real Estate,10472.5,104.725,Client_796,20,Engineer,Vs,True,0.03,0.2,60.0
CR_1078,304,50000.0,12,Closed,Nothing,0.0,0.0,Client_304,24,Driver,Schramberg,True,0.12,0.8,4800.0
CR_1079,922,5000.0,6,Closed,Nothing,0.0,0.0,Client_922,22,Manager,Dunningen,True,0.05,0.8,200.00000000000003
CR_1080,516,1000.0,60,Closed,Real Estate,1443.07,144.307,Client_516,68,Pensioner,Berlin,True,0.08,0.2,16.0
CR_1081,735,10000.0,12,Default,Car,11973.28,119.7328,Client_735,45,Engineer,Schramberg,True,0.03,0.4,120.0
CR_1082,56,5000.0,36,Closed,Nothing,0.0,0.0,Client_56,54,Director,Frankfurt,True,0.01,0.8,40.0
CR_1083,69,10000.0,12,Default,Real Estate,14352.42,143.52419999999998,Client_69,66,Engineer,Vs,True,0.03,0.2,60.0
CR_1084,934,10000.0,12,Closed,Deposit,6023.44,60.2344,Client_934,50,Director,Munich,True,0.01,0.2,20.0
CR_1085,77,5000.0,6,Default,Car,0.0,0.0,Client_77,51,Police worker,Sulgen,True,0.04,0.4,80.0
CR_1086,276,500.0,12,Active,Deposit,367.17,73.434,Client_276,43,Unemployed,Frankfurt,True,0.3,0.2,30.0
CR_1087,190,10000.0,12,Active,Nothing,0.0,0.0,Client_190,57,Director,Schramberg,True,0.01,0.8,80.0
CR_1088,989,25000.0,6,Active,Deposit,35242.69,140.97076,Client_989,53,Driver,Baden-Baden,True,0.12,0.2,600.0
CR_1089,19,5000.0,12,Active,Deposit,6534.92,130.6984,Client_19,57,Police worker,Dunningen,True,0.04,0.2,40.0
CR_1090,295,1000.0,24,Default,Real Estate,1374.21,137.421,Client_295,35,Brewer,Dunningen,True,0.04,0.2,8.0
